"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value","test.name"
"627","How frequently is your household's trash collected?",NA,"2. Once per week","NA",0.320962199312715,NA,0.29696614661537,0.344958252010059,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"712","How frequently is your household's trash collected?",NA,"Other (specify)","NA",0.000687285223367698,NA,0,0.00203433950827495,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var194","Among these products, are there any that your household requires but are unable to purchase?",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var195","If there were products in that list that your household requires but is unable to purchase, what is the main reason why your household can't purchase them?",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"174","Have you or anyone in your household been ill in the past 15 days?",NA,"Don't know","NA",0.00291699814372845,NA,0.00119548180638118,0.00463851448107573,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"274","Have you or anyone in your household been ill in the past 15 days?",NA,"Prefer not to answer","NA",0.00583399628745691,NA,0.00340296838171441,0.0082650241931994,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"365","Have you or anyone in your household been ill in the past 15 days?",NA,"No","NA",0.619994696367011,NA,0.604500600736787,0.635488791997236,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"464","Have you or anyone in your household been ill in the past 15 days?",NA,"Yes","NA",0.371254309201803,NA,0.355831954819213,0.386676663584393,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"175","Did you/they go to a health facility to access the needed health care?",NA,"Don't know","NA",0.00214285714285714,NA,0,0.00456594983895002,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"275","Did you/they go to a health facility to access the needed health care?",NA,"Prefer not to answer","NA",0.00214285714285714,NA,0,0.00456594983894999,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"366","Did you/they go to a health facility to access the needed health care?",NA,"No","NA",0.195714285714286,NA,0.174924228966679,0.216504342461893,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"465","Did you/they go to a health facility to access the needed health care?",NA,"Yes","NA",0.8,NA,0.77903961646703,0.820960383532971,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"176","Does your household face any challenges accessing health care when you need it?",NA,"Don't know","NA",0.00583399628745691,NA,0.00340296838171441,0.00826502419319941,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"276","Does your household face any challenges accessing health care when you need it?",NA,"Prefer not to answer","NA",0.00106072659771944,NA,2.16473069098852e-05,0.00209980588852899,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"367","Does your household face any challenges accessing health care when you need it?",NA,"No","NA",0.667727393264386,NA,0.652691671452022,0.682763115076751,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"466","Does your household face any challenges accessing health care when you need it?",NA,"Yes","NA",0.325377883850438,NA,0.31042235694891,0.340333410751965,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var196","What are the main reasons why your household has limited or no access to healthcare?",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var197","What does your household do when it does not have enough money to pay for all the healthcare that is needed?",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"177","How much time does it take your household to travel by car from your place of residence to the nearest health service provider?",NA,"4. 1-2 hours","NA",0.0175019888623707,NA,0.01331610709345,0.0216878706312915,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"277","How much time does it take your household to travel by car from your place of residence to the nearest health service provider?",NA,"2. 15-29 minutes","NA",0.391408114558473,NA,0.375828546699198,0.406987682417747,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"368","How much time does it take your household to travel by car from your place of residence to the nearest health service provider?",NA,"3. 30-59 minutes","NA",0.123309466984885,NA,0.112814072071035,0.133804861898734,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"467","How much time does it take your household to travel by car from your place of residence to the nearest health service provider?",NA,"Don't know","NA",0.00238663484486874,NA,0.000829050642179058,0.00394421904755841,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"552","How much time does it take your household to travel by car from your place of residence to the nearest health service provider?",NA,"Prefer not to answer","NA",0.000265181649429859,NA,0,0.000784928131673275,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"628","How much time does it take your household to travel by car from your place of residence to the nearest health service provider?",NA,"1. Less than 15 minutes","NA",0.464598249801114,NA,0.448677772132973,0.480518727469254,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"713","How much time does it take your household to travel by car from your place of residence to the nearest health service provider?",NA,"5. More than 2 hours","NA",0.000530363298859719,NA,0,0.00126529833215915,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var198","How many women in the household gave live birth during the 2 last years?","na","NA","NA",0.781974551066088,0.0199892078003764,0.742796423697863,0.821152678434313,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var199","Who assisted in the delivery or deliveries?",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var200","How many children born in the household within the last 2 years were fed using bottled milk or baby formula before the baby was 6 months of age?","na","NA","NA",0.93926299399213,0.0157215077034873,0.908449405110626,0.970076582873634,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var201","How many children in your household have vaccination cards?","na","NA","NA",0.894581221408252,0.0373042469200069,0.821466240974649,0.967696201841855,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var202","How many children in your household have been required or recommended to get a particular vaccination, but have not been able to receive that vaccination?","na","NA","NA",0.190764644365804,0.0166969031656958,0.158039315507687,0.223489973223921,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"178","How much time does it take your household to travel by car from your place of residence to the nearest health facility that can provide vaccinations?",NA,"4. 1-2 hours","NA",0.0233359851498276,NA,0.0185169168778716,0.0281550534217837,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"278","How much time does it take your household to travel by car from your place of residence to the nearest health facility that can provide vaccinations?",NA,"2. 15-29 minutes","NA",0.357464863431451,NA,0.342166585853049,0.372763141009852,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"369","How much time does it take your household to travel by car from your place of residence to the nearest health facility that can provide vaccinations?",NA,"3. 30-59 minutes","NA",0.111111111111111,NA,0.101079287209155,0.121142935013067,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"468","How much time does it take your household to travel by car from your place of residence to the nearest health facility that can provide vaccinations?",NA,"Don't know","NA",0.0578095995757094,NA,0.0503597632030653,0.0652594359483534,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"553","How much time does it take your household to travel by car from your place of residence to the nearest health facility that can provide vaccinations?",NA,"Prefer not to answer","NA",0.000530363298859719,NA,0,0.00126529833215914,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"629","How much time does it take your household to travel by car from your place of residence to the nearest health facility that can provide vaccinations?",NA,"1. Less than 15 minutes","NA",0.443914081145585,NA,0.428054276791583,0.459773885499586,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"714","How much time does it take your household to travel by car from your place of residence to the nearest health facility that can provide vaccinations?",NA,"5. More than 2 hours","NA",0.00583399628745691,NA,0.00340296838171448,0.00826502419319934,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"179","Do any members of your household suffer from any medically-diagnosed chronic disease?",NA,"Don't know","NA",0.00397772474144789,NA,0.00196849635695129,0.00598695312594449,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"279","Do any members of your household suffer from any medically-diagnosed chronic disease?",NA,"Prefer not to answer","NA",0.000265181649429859,NA,0,0.000784928131673254,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"370","Do any members of your household suffer from any medically-diagnosed chronic disease?",NA,"No","NA",0.674091752850703,NA,0.659129926909382,0.689053578792024,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"469","Do any members of your household suffer from any medically-diagnosed chronic disease?",NA,"Yes","NA",0.32166534075842,NA,0.306754519849275,0.336576161667564,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var203","Which diseases do they suffer from? ",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"180","Do they have adequate access to the needed health care services to treat this condition?",NA,"Don't know","NA",0.000827129859387924,NA,0,0.00244827459432592,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"280","Do they have adequate access to the needed health care services to treat this condition?",NA,"Prefer not to answer","NA",0.00248138957816377,NA,0,0.00528696923789759,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"371","Do they have adequate access to the needed health care services to treat this condition?",NA,"2. Limited access (only sometimes, limited quantity, etc.)","NA",0.549214226633581,NA,0.521155328405966,0.577273124861197,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"470","Do they have adequate access to the needed health care services to treat this condition?",NA,"3. No access","NA",0.0727874276261373,NA,0.0581376016631332,0.0874372535891414,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"554","Do they have adequate access to the needed health care services to treat this condition?",NA,"1. Yes, adequate access","NA",0.37468982630273,NA,0.347393869526432,0.401985783079027,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var204","What are the services that are not available (when needed or prescribed)?",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"181","Do any members of your household suffer from any medically-diagnosed mental disorder?",NA,"Don't know","NA",0.00477326968973747,NA,0.0025731494399666,0.00697338993950834,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"281","Do any members of your household suffer from any medically-diagnosed mental disorder?",NA,"Prefer not to answer","NA",0.00185627154600902,NA,0.000482246304817729,0.0032302967872003,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"372","Do any members of your household suffer from any medically-diagnosed mental disorder?",NA,"No","NA",0.972686290108725,NA,0.967483286113669,0.97788929410378,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"471","Do any members of your household suffer from any medically-diagnosed mental disorder?",NA,"Yes","NA",0.020684168655529,NA,0.0161410106775193,0.0252273266335388,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"182","Do they have adequate access to mental health care services?",NA,"4. Limited or adequate access but do not use it due to the social stigma of suffering from a mental disorder","NA",0.102564102564103,NA,0.0347996180097532,0.170328587118452,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"282","Do they have adequate access to mental health care services?",NA,"Don't know","NA",0.0128205128205128,NA,0,0.037948256212052,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"373","Do they have adequate access to mental health care services?",NA,"2. Limited access and use this access","NA",0.256410256410256,NA,0.158880504304779,0.353940008515734,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"472","Do they have adequate access to mental health care services?",NA,"3. No access","NA",0.358974358974359,NA,0.251829301144837,0.466119416803881,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"555","Do they have adequate access to mental health care services?",NA,"1. Yes, adequate access and use this access","NA",0.269230769230769,NA,0.170157795005785,0.368303743455753,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var205","What are the services that are not available (when needed or prescribed)?",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var206","In your household, are there any members that have physical or cognitive difficulties (for example: mobility, hearing, sight, communicating) which impact their ability to carry out day-to-day activities such as working, studyng, walking, getting dressed, and remembering things?",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var207","There is no Elderly 65+ years: (female) in this HH",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var208","1. No difficulty carrying out daily activities","na","NA","NA",0.0148780131866142,0.0138241337644389,-0.0122167911091501,0.0419728174823785,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var209","2. Minor difficulties carrying out daily activities but does not need assistance or attention","na","NA","NA",0.758881512909335,0.164190984779606,0.437073096155143,1.08068992966353,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var210","3. Some difficulties carrying out daily activities and needs some assistance and attention (e.g., for 1-2 hours/day)","na","NA","NA",0.0219437927830366,0.0191674053824404,-0.0156236314436257,0.059511217009699,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var211","4. A lot of difficulty carrying out daily activiites and needs quite a bit of assistance and atention (e.g., for 3-6 hours/day)","na","NA","NA",0.0262525484535955,0.0291638890466073,-0.030907623726877,0.083412720634068,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var212","5. Cannot carry out daily activities independently and needs permanent assistance and attention","na","NA","NA",0.175170693029545,0.144254230095522,-0.107562402575232,0.457903788634321,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var213","physical_cognitive_difficulties_male_infant_calc","na","NA","NA",0.997126560362126,0.0031864847419478,0.990881165030622,1.00337195569363,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"183","What was the cause of the disability?",NA,"1. Congenital origin (i.e., present since birth)","NA",0.916666666666667,NA,0.753336334621662,1,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"283","What was the cause of the disability?",NA,"7. Pregnancy complications (i.e., complications to the mother)","NA",0.0833333333333333,NA,0,0.246663665378338,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var214","1. No difficulty carrying out daily activities","na","NA","NA",0.122039477555294,0.131946788882733,-0.136571476530572,0.38065043164116,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var215","2. Minor difficulties carrying out daily activities but does not need assistance or attention","na","NA","NA",0,0,0,0,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var216","3. Some difficulties carrying out daily activities and needs some assistance and attention (e.g., for 1-2 hours/day)","na","NA","NA",0.327391887755784,0.282959576373856,-0.227198691017685,0.881982466529253,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var217","4. A lot of difficulty carrying out daily activiites and needs quite a bit of assistance and atention (e.g., for 3-6 hours/day)","na","NA","NA",0,0,0,0,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var218","5. Cannot carry out daily activities independently and needs permanent assistance and attention","na","NA","NA",0.550568634688922,0.309307087938113,-0.0556621178327431,1.15679938721059,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var219","physical_cognitive_difficulties_female_infant_calc","na","NA","NA",1,0,1,1,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"184","What was the cause of the disability?",NA,"1. Congenital origin (i.e., present since birth)","NA",0.8,NA,0.408007203091989,1,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"284","What was the cause of the disability?",NA,"2. Illness","NA",0.2,NA,0,0.591992796908011,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var220","1. No difficulty carrying out daily activities","na","NA","NA",0.465233794023622,0.230692969634334,0.0130838820537352,0.917383705993509,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var221","2. Minor difficulties carrying out daily activities but does not need assistance or attention","na","NA","NA",0.0711792397460042,0.0654449278992425,-0.0570904619073316,0.19944894139934,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var222","3. Some difficulties carrying out daily activities and needs some assistance and attention (e.g., for 1-2 hours/day)","na","NA","NA",0.183222696789321,0.136619853618514,-0.0845472958760999,0.450992689454742,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var223","4. A lot of difficulty carrying out daily activiites and needs quite a bit of assistance and atention (e.g., for 3-6 hours/day)","na","NA","NA",0.0189716926922616,0.0204136808817411,-0.0210383866278449,0.0589817720123681,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var224","5. Cannot carry out daily activities independently and needs permanent assistance and attention","na","NA","NA",0.130187222395454,0.0857513339804256,-0.0378823038324462,0.298256748623353,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var225","physical_cognitive_difficulties_male_children_calc","na","NA","NA",0.868794645646663,0.208992166581966,0.459177526095015,1.27841176519831,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"185","What was the cause of the disability?",NA,"1. Congenital origin (i.e., present since birth)","NA",0.615384615384615,NA,0.340123977889668,0.890645252879563,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"285","What was the cause of the disability?",NA,"2. Illness","NA",0.230769230769231,NA,0,0.469151935501754,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"374","What was the cause of the disability?",NA,"7. Pregnancy complications (i.e., complications to the mother)","NA",0.0769230769230769,NA,0,0.227689537272312,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"473","What was the cause of the disability?",NA,"5. Road accident","NA",0.0769230769230769,NA,0,0.227689537272312,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var226","1. No difficulty carrying out daily activities","na","NA","NA",0.73382496017096,0.17585662606011,0.389152306650416,1.0784976136915,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var227","2. Minor difficulties carrying out daily activities but does not need assistance or attention","na","NA","NA",0.359623677392823,0.250393418651897,-0.131138405130755,0.850385759916402,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var228","3. Some difficulties carrying out daily activities and needs some assistance and attention (e.g., for 1-2 hours/day)","na","NA","NA",0.10235416866494,0.107294370650597,-0.107938933554121,0.312647270884002,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var229","4. A lot of difficulty carrying out daily activiites and needs quite a bit of assistance and atention (e.g., for 3-6 hours/day)","na","NA","NA",0.049042755520427,0.0537986614256549,-0.0564006832903208,0.154486194331175,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var230","5. Cannot carry out daily activities independently and needs permanent assistance and attention","na","NA","NA",0.488979398421809,0.278521839478651,-0.0569133758641936,1.03487217270781,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var231","physical_cognitive_difficulties_female_children_calc","na","NA","NA",1.73382496017096,0.17585662606011,1.38915230665042,2.0784976136915,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"186","What was the cause of the disability?",NA,"1. Congenital origin (i.e., present since birth)","NA",0.857142857142857,NA,0.577148002208564,1,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"286","What was the cause of the disability?",NA,"2. Illness","NA",0.142857142857143,NA,0,0.422851997791436,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var232","1. No difficulty carrying out daily activities",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var233","2. Minor difficulties carrying out daily activities but does not need assistance or attention",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var234","3. Some difficulties carrying out daily activities and needs some assistance and attention (e.g., for 1-2 hours/day)",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var235","4. A lot of difficulty carrying out daily activiites and needs quite a bit of assistance and atention (e.g., for 3-6 hours/day)",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var236","5. Cannot carry out daily activities independently and needs permanent assistance and attention",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var237","physical_cognitive_difficulties_male_youth_calc",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var238","What was the cause of the disability?",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var239","1. No difficulty carrying out daily activities",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var240","2. Minor difficulties carrying out daily activities but does not need assistance or attention",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var241","3. Some difficulties carrying out daily activities and needs some assistance and attention (e.g., for 1-2 hours/day)",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var242","4. A lot of difficulty carrying out daily activiites and needs quite a bit of assistance and atention (e.g., for 3-6 hours/day)",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var243","5. Cannot carry out daily activities independently and needs permanent assistance and attention",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var244","physical_cognitive_difficulties_female_youth_calc",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var245","What was the cause of the disability?",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var246","1. No difficulty carrying out daily activities","na","NA","NA",0.934138002809345,0.52849546470919,-0.101694074013425,1.96997007963212,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var247","2. Minor difficulties carrying out daily activities but does not need assistance or attention","na","NA","NA",0.492756402814411,0.185202911401224,0.12976536663605,0.855747438992772,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var248","3. Some difficulties carrying out daily activities and needs some assistance and attention (e.g., for 1-2 hours/day)","na","NA","NA",0.316302699118425,0.173205457059971,-0.0231737586449182,0.655779156881767,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var249","4. A lot of difficulty carrying out daily activiites and needs quite a bit of assistance and atention (e.g., for 3-6 hours/day)","na","NA","NA",0,0,0,0,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var250","5. Cannot carry out daily activities independently and needs permanent assistance and attention","na","NA","NA",0.0640903739335905,0.0365566866777661,-0.00755941534894632,0.135740163216127,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var251","physical_cognitive_difficulties_male_adults_calc","na","NA","NA",1.80728747867577,0.516759771066541,0.794456938726189,2.82011801862535,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"187","What was the cause of the disability?",NA,"1. Congenital origin (i.e., present since birth)","NA",0.6,NA,0.404003601545995,0.795996398454005,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"287","What was the cause of the disability?",NA,"6. Domestic accident","NA",0.04,NA,0,0.118398559381602,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"375","What was the cause of the disability?",NA,"2. Illness","NA",0.16,NA,0.0133297255886964,0.306670274411304,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"474","What was the cause of the disability?",NA,"5. Road accident","NA",0.08,NA,0,0.188537890696269,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"556","What was the cause of the disability?",NA,"4. Shot from war weapon","NA",0.12,NA,0,0.250009302786586,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var252","1. No difficulty carrying out daily activities","na","NA","NA",0.0620084390247533,0.0662517620669926,-0.067842628538869,0.191859506588376,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var253","2. Minor difficulties carrying out daily activities but does not need assistance or attention","na","NA","NA",0.585439947627761,0.260527343017358,0.074815738325827,1.09606415692969,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var254","3. Some difficulties carrying out daily activities and needs some assistance and attention (e.g., for 1-2 hours/day)","na","NA","NA",0.0011877602348546,0.00121925520768086,-0.00120193606016279,0.00357745652987199,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var255","4. A lot of difficulty carrying out daily activiites and needs quite a bit of assistance and atention (e.g., for 3-6 hours/day)","na","NA","NA",0,0,0,0,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var256","5. Cannot carry out daily activities independently and needs permanent assistance and attention","na","NA","NA",0.351363853112631,0.264005605678827,-0.166077625734552,0.868805331959814,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var257","physical_cognitive_difficulties_female_adults_calc","na","NA","NA",1,5.75975284415342e-17,1,1,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"188","What was the cause of the disability?",NA,"1. Congenital origin (i.e., present since birth)","NA",0.625,NA,0.266363313345787,0.983636686654213,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"288","What was the cause of the disability?",NA,"6. Domestic accident","NA",0.125,NA,0,0.369995498067507,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"376","What was the cause of the disability?",NA,"Other (specify)","NA",0.125,NA,0,0.369995498067507,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"475","What was the cause of the disability?",NA,"4. Shot from war weapon","NA",0.125,NA,0,0.369995498067507,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var258","1. No difficulty carrying out daily activities","na","NA","NA",0,0,0,0,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var259","2. Minor difficulties carrying out daily activities but does not need assistance or attention","na","NA","NA",0.0929658442102746,0.102826106177973,-0.108569620569043,0.294501308989592,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var260","3. Some difficulties carrying out daily activities and needs some assistance and attention (e.g., for 1-2 hours/day)","na","NA","NA",0.713386583731522,0.207634657747877,0.306430132603382,1.12034303485966,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var261","4. A lot of difficulty carrying out daily activiites and needs quite a bit of assistance and atention (e.g., for 3-6 hours/day)","na","NA","NA",0.0665109842823774,0.0723117130281959,-0.0752173689132823,0.208239337478037,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var262","5. Cannot carry out daily activities independently and needs permanent assistance and attention","na","NA","NA",0.127136587775826,0.11483367637199,-0.0979332821256025,0.352206457677254,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var263","physical_cognitive_difficulties_male_elderly_calc","na","NA","NA",1,0,1,1,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"189","What was the cause of the disability?",NA,"2. Illness","NA",0.714285714285714,NA,0.352813910890954,1,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"289","What was the cause of the disability?",NA,"Other (specify)","NA",0.142857142857143,NA,0,0.422851997791436,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"377","What was the cause of the disability?",NA,"5. Road accident","NA",0.142857142857143,NA,0,0.422851997791436,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var264","1. No difficulty carrying out daily activities","na","NA","NA",0,0,0,0,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var265","2. Minor difficulties carrying out daily activities but does not need assistance or attention","na","NA","NA",0.0877519025332757,0.109988315676202,-0.127821234912302,0.303325039978853,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var266","3. Some difficulties carrying out daily activities and needs some assistance and attention (e.g., for 1-2 hours/day)","na","NA","NA",0.865491136727828,0.140991975004098,0.589151943610625,1.14183032984503,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var267","4. A lot of difficulty carrying out daily activiites and needs quite a bit of assistance and atention (e.g., for 3-6 hours/day)","na","NA","NA",0.0180023991190569,0.0203262244487284,-0.0218362687421284,0.0578410669802421,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
