data,Overall,Sebha_idp,Aljufra_idp,Aljufra_non_displaced,Tripoli_idp,Wadi Ashshati_non_displaced,Wadi Ashshati_idp,Aljfara_non_displaced,Sebha_non_displaced,Tripoli_non_displaced,Aljfara_idp,Ejdabia_non_displaced,Tripoli_returnee,Alkufra_idp,Sirt_non_displaced,Ghat_non_displaced,Derna_returnee,Al Jabal Al Gharbi_non_displaced,Azzawya_non_displaced,Zwara_non_displaced,Ejdabia_idp,Alkufra_non_displaced,Al Jabal Al Gharbi_idp,Sirt_returnee,Sirt_idp,Murzuq_non_displaced,Sebha_returnee,Misrata_non_displaced,Misrata_idp,Ghat_idp,Zwara_idp,Murzuq_idp,Al Jabal Al Gharbi_returnee,Alkufra_returnee,Benghazi_returnee,Benghazi_idp,Derna_non_displaced,Benghazi_non_displaced,Azzawya_idp,Aljfara_returnee,Derna_idp,Murzuq_returnee,Azzawya_returnee,Ubari_non_displaced,Ubari_idp,Zwara_returnee,Ghat_returnee,Misrata_returnee,Wadi Ashshati_returnee,Ubari_returnee,Ejdabia_returnee,Sebha,Aljufra,Tripoli,Wadi Ashshati,Aljfara,Ejdabia,Alkufra,Sirt,Ghat,Derna,Al Jabal Al Gharbi,Azzawya,Zwara,Murzuq,Misrata,Benghazi,Ubari
Dry pit latrine (without water),0.486294746593084,0,0,0,0,0,0,0,0,0.892857142857143,0,1.73913043478261,0,0,0,0.892857142857143,0,0.884955752212389,0,0,4.5045045045045,0,0.925925925925926,0,0,0.970873786407767,0,0,0,20.7207207207207,0,1.14942528735632,0,0,0,0,1.92307692307692,0,0,0,1.21951219512195,0,0,0,0,0,10.2564102564103,0,0,7.01754385964912,3.33333333333333,0,0,0.807741887616519,0,0,1.96168843826617,0,0,7.20795076231268,1.57484836025688,0.822848730924531,0,0,0.980488195656085,0,0,1.80961033618848
Prefer not to answer,0.171416137725665,0,0,0,0,0,0,0,0,0,0,0.869565217391304,0,0,0,0,0,0,0,1.8348623853211,0,0,0,0,0,0,0,0,0.862068965517241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79849658565475,0,0,0,0,0,0,1.71987035961251,0,0.0604396546680144,0,0
No toilet inside shelter or within easy reach,0.0153787271079769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87719298245614,0,0,0,0,0,0,0,3.6036036036036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28205128205128,0,0,0,0,0,0,0,0,0,0,0.74662614007533,0,1.13249585374053,0,0,0,0,0,0,0,0
Don't know,0.0661850196992587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917431192660551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.859935179806255,0,0,0,0
How far is the nearest accessible toilet from your household's dwelling?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301-400m,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
500m or more,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA
How did your household most often dispose of its trash over the past 30 days?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buried or burned,9.2689191080027,0.892857142857143,0,0,0,21.2389380530973,20,9.375,0,0.892857142857143,9.25925925925926,0,0.862068965517241,1.94174757281553,8.25688073394496,8.92857142857143,57.0093457943925,39.8230088495575,15.2542372881356,27.5229357798165,1.8018018018018,1.75438596491228,33.3333333333333,1.72413793103448,7.54716981132075,4.85436893203883,0,8.62068965517241,24.1379310344828,33.3333333333333,7.84313725490196,12.6436781609195,63.8888888888889,1.25,0,0.87719298245614,20.1923076923077,0.869565217391304,5.35714285714286,25.2525252525253,4.8780487804878,20.5128205128205,7.01754385964912,20,20.5882352941176,26.4150943396226,6.41025641025641,44.954128440367,16.6666666666667,12.280701754386,8.33333333333333,0.0967988594337381,0,0.85521508206929,21.1883534320693,9.60984331863546,0.16651672458495,1.76497407091252,5.46778080701642,16.191575295113,26.702799499301,41.2045551177044,14.8826632068404,27.069860853798,5.78198720324268,10.429808699736,0.655271964147466,18.0273205834292
Don't know,0.00190903059194724,0,0,0,0,0,1.17647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917431192660551,0,0,0,0,0,0,0.0291374580920451,0,0,0,0,0,0,0,0,0,0,0.0182106683113973,0,0
Left in the road or in a public place not designated for waste disposal,15.6666953957379,28.5714285714286,1.2987012987013,0,10.3092783505155,54.8672566371681,36.4705882352941,15.625,25.2252252252252,6.25,10.1851851851852,9.56521739130435,7.75862068965517,8.7378640776699,8.25688073394496,8.92857142857143,57.0093457943925,8.84955752212389,44.0677966101695,8.25688073394496,6.30630630630631,5.26315789473684,13.8888888888889,0.862068965517241,13.2075471698113,7.76699029126214,14.1304347826087,24.1379310344828,25.8620689655172,26.1261261261261,6.86274509803922,11.4942528735632,20.3703703703704,11.25,16.8067226890756,26.3157894736842,17.3076923076923,11.304347826087,66.0714285714286,28.2828282828283,4.8780487804878,7.69230769230769,71.9298245614035,25.2173913043478,18.6274509803922,8.49056603773585,2.56410256410256,24.7706422018349,77.7777777777778,7.01754385964912,36.6666666666667,25.406299536484,0.0409057003296518,6.49650536858938,54.5113434910394,15.5612419036705,9.38838378303774,5.84318086843454,5.42812899128025,13.8800412554812,24.3504597965252,9.97679555842616,44.9080962282186,8.23789962155813,8.14457478082904,24.2713694254129,13.1833031993602,20.3237644998145
Prefer not to answer,0.00516857267983711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862068965517241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604396546680144,0,0
Other (specify),0.158722873788799,0,0,0,0,0,0,0,0,0,0,0,0,0.970873786407767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840336134453782,0.87719298245614,0,0.869565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120230232097132,0,0,0,0,0,0,0,0,0.862618061923847,0
"Collected by the municipality, waste management service (private or public), or other authority ",37.285559970082,29.4642857142857,76.6233766233766,84.2105263157895,56.701030927835,6.19469026548673,10.5882352941176,29.1666666666667,24.3243243243243,50,12.037037037037,73.9130434782609,68.9655172413793,81.5533980582524,57.7981651376147,38.3928571428571,0.934579439252336,35.3982300884956,22.0338983050847,31.1926605504587,83.7837837837838,20.1754385964912,33.3333333333333,81.8965517241379,51.8867924528302,46.6019417475728,17.3913043478261,41.3793103448276,18.9655172413793,22.5225225225225,48.0392156862745,49.4252873563218,2.77777777777778,22.5,31.0924369747899,21.0526315789474,0,30.4347826086957,10.7142857142857,4.04040404040404,0,30.7692307692308,15.7894736842105,32.1739130434783,53.921568627451,28.3018867924528,52.5641025641026,14.6788990825688,5.55555555555556,75.4385964912281,45,24.7680272365223,83.9715509086005,51.3141949913402,6.30072276331322,27.9824756735944,74.605419388528,27.8344445961084,67.5999693007613,34.1247574346296,0.167375967424784,32.9044401306135,21.6136404699069,31.4192130373456,46.7497580772283,39.2778860801896,30.2712477270597,43.9920378220445
"Put in a public place designated for waste disposal, to be collected later",43.9753324848177,49.1071428571429,50.6493506493506,69.2982456140351,35.0515463917526,37.1681415929204,52.9411764705882,47.9166666666667,52.2522522522522,48.2142857142857,68.5185185185185,19.1304347826087,25,23.3009708737864,30.2752293577982,58.9285714285714,14.018691588785,16.8141592920354,23.728813559322,37.6146788990826,9.00900900900901,74.5614035087719,26.8518518518519,16.3793103448276,32.0754716981132,55.3398058252427,68.4782608695652,29.3103448275862,41.3793103448276,72.0720720720721,37.2549019607843,78.1609195402299,23.1481481481481,75,55.4621848739496,55.2631578947368,72.1153846153846,60,23.2142857142857,46.4646464646465,92.6829268292683,97.4358974358974,12.280701754386,74.7826086956522,68.6274509803922,40.5660377358491,43.5897435897436,14.6788990825688,50,29.8245614035088,16.6666666666667,52.1770153019678,68.7108541101786,46.4059661480983,37.6146383171545,48.8616107143004,18.3257991580354,68.2244270707901,24.5313886259834,62.3325472186372,61.8223958529826,17.8494990671627,23.6931096403569,37.7312434892604,58.0244284063336,29.8660712310756,58.7158389053285,63.0020834876968
How far is the trash disposal point from your household's dwelling?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500m or more,27.5447217268263,10.9756097560976,100,100,47.6190476190476,38.3177570093458,29.3333333333333,49.2753623188406,18.8235294117647,58.0645161290323,20,15.1515151515152,51.2820512820513,12.1212121212121,2.12765957446809,11.4285714285714,0,62.1621621621622,6.25,21.0526315789474,0,0,44.7368421052632,0,1.96078431372549,0,27.6315789473684,38.2352941176471,25.8064516129032,5.81395348837209,41.5094339622642,1.2987012987013,60.952380952381,1.49253731343284,1.20481927710843,4.3956043956044,0,1.21951219512195,3.88349514563107,49.4736842105263,0,0,0,16.1904761904762,8.64197530864197,13.75,0,75,16.6666666666667,4.44444444444444,0,18.1169519927757,100,57.2704767672998,38.0010085064484,47.9043675595743,13.9131980833782,1.5383831881265,1.22294129769979,9.32170286241023,0,61.0775209149417,6.15478739142312,21.1684047748519,0.131790848514398,38.0936737290963,1.32618020908899,12.931935553247
101-200m,21.1517241378039,20.7317073170732,0,0,0,22.4299065420561,25.3333333333333,18.8405797101449,21.1764705882353,3.2258064516129,16.8421052631579,42.4242424242424,5.12820512820513,39.3939393939394,40.4255319148936,22.8571428571429,45.2830188679245,16.2162162162162,16.6666666666667,35.5263157894737,47.3684210526316,38.4615384615385,13.1578947368421,36.3636363636364,15.6862745098039,53.8461538461538,13.1578947368421,7.35294117647059,5.37634408602151,34.8837209302326,18.8679245283019,36.3636363636364,6.66666666666667,25.3731343283582,27.710843373494,19.7802197802198,56.7307692307692,26.8292682926829,20.3883495145631,10.5263157894737,58.5365853658537,33.3333333333333,13.7254901960784,22.8571428571429,11.1111111111111,30,37.8378378378378,0,16.6666666666667,53.3333333333333,57.1428571428571,20.9969285844724,0,3.20069791531289,22.4767317159782,18.6209640569296,42.8571435289073,38.2496756247791,37.3045749161448,27.0252218979158,54.690370952061,15.3458342077796,16.7974133772627,34.950019768008,51.8923548957679,7.06840880517878,26.8020036313712,30.3587509652312
Up to 100m,19.4080263419399,12.1951219512195,0,0,0,4.67289719626168,6.66666666666667,10.1449275362319,12.9411764705882,0,27.3684210526316,9.09090909090909,0,33.3333333333333,27.6595744680851,18.5714285714286,44.3396226415094,5.40540540540541,5.20833333333333,21.0526315789474,31.5789473684211,13.1868131868132,2.63157894736842,27.2727272727273,35.2941176470588,13.8461538461538,10.5263157894737,4.41176470588235,2.1505376344086,5.81395348837209,13.2075471698113,16.8831168831169,0.952380952380952,16.4179104477612,49.3975903614458,49.4505494505495,42.3076923076923,63.4146341463415,1.94174757281553,13.6842105263158,41.4634146341463,2.56410256410256,9.80392156862745,21.9047619047619,51.8518518518518,38.75,21.6216216216216,0,5.55555555555556,6.66666666666667,11.4285714285714,12.8207441299995,0,0,4.72611818636708,11.00684697392,10.8694214744123,15.7625073130908,27.9325401274427,14.8376678523519,42.6670109678411,4.92246597234197,5.09656959102457,21.6341000987174,14.0555114206991,4.16565818696222,59.471124204499,18.8862026035478
201-300m,12.3560971795472,26.8292682926829,0,0,11.9047619047619,16.8224299065421,20,13.0434782608696,21.1764705882353,9.67741935483871,17.8947368421053,9.09090909090909,7.69230769230769,12.1212121212121,19.1489361702128,38.5714285714286,7.54716981132075,8.10810810810811,25,14.4736842105263,0,29.6703296703297,23.6842105263158,31.8181818181818,29.4117647058824,29.2307692307692,23.6842105263158,8.82352941176471,20.4301075268817,48.8372093023256,5.66037735849057,27.2727272727273,4.76190476190476,35.8208955223881,16.8674698795181,10.989010989011,0.961538461538462,4.8780487804878,30.0970873786408,11.5789473684211,0,43.5897435897436,33.3333333333333,14.2857142857143,12.3456790123457,15,37.8378378378378,3.26086956521739,52.7777777777778,13.3333333333333,11.4285714285714,21.8303872471225,0,9.6577746408177,17.0576178716124,13.2490021066456,8.38161455256128,27.6509170381599,25.0651435369239,41.6384116174344,2.13575312214175,8.75518883234507,25.1974476632436,14.313737735862,29.1578531442013,9.5268498654244,8.0485508309522,13.981115576857
301-400m,11.5125566221999,19.5121951219512,0,0,23.8095238095238,5.60747663551402,8,5.79710144927536,21.1764705882353,12.9032258064516,10.5263157894737,12.1212121212121,12.8205128205128,3.03030303030303,8.51063829787234,7.14285714285714,2.83018867924528,5.40540540540541,42.7083333333333,3.94736842105263,5.26315789473684,15.3846153846154,15.7894736842105,4.54545454545455,11.7647058823529,3.07692307692308,17.1052631578947,19.1176470588235,21.505376344086,3.48837209302326,9.43396226415094,18.1818181818182,11.4285714285714,19.4029850746269,4.81927710843374,8.79120879120879,0,2.4390243902439,41.747572815534,11.5789473684211,0,20.5128205128205,39.2156862745098,10.4761904761905,7.40740740740741,2.5,2.7027027027027,6.52173913043478,8.33333333333333,20,20,20.9293629886044,0,13.3377604168959,5.67859570965086,6.10655713674741,11.6041604331128,13.9551883413222,7.028042135416,5.88037937913238,0.506864957956184,6.43791723979103,42.6682581780601,3.99989756885781,4.76248969081734,19.0350266651286,3.24691910818737,12.8387491287888
401-500m,8.0268739916828,9.75609756097561,0,0,16.6666666666667,12.1495327102804,10.6666666666667,2.89855072463768,4.70588235294118,16.1290322580645,7.36842105263158,12.1212121212121,23.0769230769231,0,2.12765957446809,1.42857142857143,0,2.7027027027027,4.16666666666667,3.94736842105263,15.7894736842105,3.2967032967033,0,0,5.88235294117647,0,7.89473684210526,22.0588235294118,24.7311827956989,1.16279069767442,11.3207547169811,0,15.2380952380952,1.49253731343284,0,6.59340659340659,0,1.21951219512195,1.94174757281553,3.15789473684211,0,0,3.92156862745098,14.2857142857143,8.64197530864197,0,0,15.2173913043478,0,2.22222222222222,0,5.30562505702539,0,16.5332902596738,12.059928009943,3.11226216618316,12.3744619276281,2.84332849452161,1.44675798637282,1.29661639075527,0,3.46107283280058,4.08552379898591,3.93384005370287,0,22.1103827482097,1.1052220159012,11.0032461723283
How frequently is your household's trash collected?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
More than once per week,62.2539076030317,100,1.69491525423729,0,74.5454545454545,28.5714285714286,0,25,88.8888888888889,71.4285714285714,38.4615384615385,91.7647058823529,28.75,94.0476190476191,88.8888888888889,4.65116279069767,100,15,42.3076923076923,44.1176470588235,93.5483870967742,65.2173913043478,33.3333333333333,87.3684210526316,87.2727272727273,100,87.5,60.4166666666667,50,4,18.3673469387755,100,0,100,91.8918918918919,79.1666666666667,NA,77.1428571428572,50,100,NA,100,55.5555555555556,94.5945945945946,98.1818181818182,30,2.4390243902439,68.75,0,16.2790697674419,100,90.0707505816901,0.0533854055149693,69.2037954851863,27.739452257587,26.766776479083,91.9295060007802,69.6575246179703,88.1569257362577,4.37462621226573,100,14.9560343670291,42.6066705280432,42.9925861255957,100,59.8517677432567,80.8523404168935,74.5085216293347
Once per week,28.0789980749573,0,98.3050847457627,100,25.4545454545455,14.2857142857143,11.1111111111111,39.2857142857143,11.1111111111111,23.2142857142857,38.4615384615385,8.23529411764706,58.75,5.95238095238095,9.52380952380952,25.5813953488372,0,42.5,57.6923076923077,52.9411764705882,5.37634408602151,30.4347826086957,36.1111111111111,11.5789473684211,10.9090909090909,0,12.5,18.75,45.4545454545455,40,71.4285714285714,0,66.6666666666667,0,8.10810810810811,20.8333333333333,NA,20,50,0,NA,0,44.4444444444444,5.40540540540541,1.81818181818182,70,41.4634146341463,31.25,0,67.4418604651163,0,9.92924941830985,99.946614594485,25.2613918695494,14.1449132329961,38.6525199908024,7.98578372768721,26.6418066877433,10.4675533210329,30.5030374209547,0,43.8946502886293,57.3933294719567,54.0397744717442,0,20.8703760219361,17.0947109557653,21.2936032303211
Once every two weeks,7.46789910076824,0,0,0,0,42.8571428571429,88.8888888888889,28.5714285714286,0,5.35714285714286,7.69230769230769,0,12.5,0,1.58730158730159,65.1162790697674,0,22.5,0,2.94117647058824,1.0752688172043,4.34782608695652,30.5555555555556,1.05263157894737,1.81818181818182,0,0,18.75,0,48,10.2040816326531,0,33.3333333333333,0,0,0,NA,0,0,0,NA,0,0,0,0,0,53.6585365853659,0,0,6.97674418604651,0,0,0,5.53481264526429,43.8106752200016,27.1591248530641,0.0847102715325616,3.70066869428642,1.37552094270932,59.5423017455492,0,23.7496643844811,0,2.96763940266004,0,17.0632569773565,0,1.79908934586181
Once per month,1.67370311023178,0,0,0,0,0,0,7.14285714285714,0,0,0,0,0,0,0,2.32558139534884,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,NA,2.85714285714286,0,0,NA,0,0,0,0,0,2.4390243902439,0,50,0,0,0,0,0,0.217616580310881,6.69952443272539,0,0,0,2.83428928510006,0,17.3996509598604,0,0,0,0,2.05294862734119,0
Don't know,0.319988559485289,0,0,0,0,0,0,0,0,0,15.3846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08333333333333,4.54545454545455,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,8.13953488372093,0,0,0,0,0,0.722054244325105,0,0,0,0,0,0,0,0,0,2.21459925745076,0,2.09893757017211
Less frequently than once per month,0.188509965518418,0,0,0,0,14.2857142857143,0,0,0,0,0,0,0,0,0,2.32558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,50,0,0,0,0,0,14.0873427091044,0,0,0,0,1.54033692716567,0,0,0,0,0,0,0,0
Other (specify),0.0169935860072485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,1.16279069767442,0,0,0,0,0,0,0,0,0,1.20540840896462,0,0,0,0,0,0,0,0.299848224310301
"Among these products, are there any that your household requires but are unable to purchase?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Water container (or Jerry can) ,1.43455298667206,4.46428571428571,10.3896103896104,6.14035087719298,0,8.84955752212389,23.5294117647059,0,4.5045045045045,0,0,2.60869565217391,0,6.79611650485437,1.8348623853211,8.92857142857143,3.73831775700935,0,0,3.6697247706422,0,0,0.925925925925926,0,0.943396226415094,6.79611650485437,4.34782608695652,0,0.862068965517241,5.40540540540541,0,12.6436781609195,1.85185185185185,0,1.68067226890756,2.63157894736842,3.84615384615385,0.869565217391304,0,0,0,25.6410256410256,0,4.34782608695652,2.94117647058824,1.88679245283019,17.9487179487179,0,8.33333333333333,12.280701754386,0,4.49757821640477,6.27419145809614,0,9.21088433539311,0,2.39548975696425,0.841611624679924,1.01198120421312,8.19431649214942,3.80595680673351,0.187820388518469,0,3.51901127069047,7.55460148786863,0.0604396546680144,1.13088718439617,6.35068744838649
There are no hygiene products that we require but are unable to purchase,85.9298638242598,95.5357142857143,0,0,97.9381443298969,89.3805309734513,60,93.75,95.4954954954955,100,90.7407407407407,89.5652173913044,100,86.4077669902913,93.5779816513761,86.6071428571429,71.9626168224299,88.4955752212389,46.6101694915254,81.651376146789,97.2972972972973,85.9649122807018,81.4814814814815,97.4137931034483,92.4528301886792,50.4854368932039,94.5652173913043,95.6896551724138,87.0689655172414,56.7567567567568,89.2156862745098,58.6206896551724,88.8888888888889,80,89.9159663865546,85.0877192982456,50,92.1739130434783,31.25,100,46.3414634146341,33.3333333333333,26.3157894736842,75.6521739130435,63.7254901960784,85.8490566037736,48.7179487179487,97.2477064220184,88.8888888888889,54.3859649122807,100,95.4846203034763,0,99.9169893189602,88.6507282926009,93.7033464372807,90.2051205599125,85.8705772843533,95.1276497236479,76.236174115411,53.9134695592633,88.1230914961166,46.0223219989325,81.9839928766297,51.1607421821192,95.116185364159,91.3707070505725,69.8055019728265
Sanitary pads,3.75833420002269,1.78571428571429,0,0,1.03092783505155,1.76991150442478,15.2941176470588,0,0,0,1.85185185185185,4.34782608695652,0,5.8252427184466,2.75229357798165,0.892857142857143,14.9532710280374,0.884955752212389,22.8813559322034,3.6697247706422,1.8018018018018,0,2.77777777777778,0,4.71698113207547,5.8252427184466,1.08695652173913,2.58620689655172,8.62068965517241,0.900900900900901,2.94117647058824,6.89655172413793,3.7037037037037,1.25,2.52100840336134,8.7719298245614,0.961538461538462,3.47826086956522,35.7142857142857,0,6.09756097560976,0,38.5964912280702,7.82608695652174,8.82352941176471,1.88679245283019,2.56410256410256,0.917431192660551,5.55555555555556,14.9122807017544,0,0.211399198986375,0,0.0415053405198807,2.12133972393121,0.0869139368169108,4.13442986976075,0.752642719150389,1.70642123522598,0.955952400664384,3.49523817175357,1.19848950796147,23.3706395561056,3.57976792285075,5.88292917393651,2.97615990152347,3.42589522400684,9.6837385319219
Toothpaste ,1.67359461280041,0,1.2987012987013,2.63157894736842,0,0.884955752212389,11.7647058823529,0,0,0,0,0,0,1.94174757281553,2.75229357798165,0,6.54205607476635,5.30973451327434,0,4.58715596330275,0,0,11.1111111111111,2.58620689655172,1.88679245283019,0,0,4.31034482758621,10.3448275862069,0.900900900900901,1.96078431372549,3.44827586206897,1.85185185185185,0,5.04201680672269,7.01754385964912,0.961538461538462,0.869565217391304,1.78571428571429,0,6.09756097560976,2.56410256410256,0,0,1.96078431372549,1.88679245283019,7.69230769230769,1.8348623853211,2.77777777777778,14.0350877192982,0,0,2.58959678124062,0,1.16265096528776,0,0,0.240460464194264,2.63301709203294,0.550742373302107,1.98885446493052,5.38967612783425,0.0648325393112535,4.41945088527024,0.372388847144643,4.68428500352552,2.11257913724156,3.67886051649886
Baby diapers                                               ,4.16112494964779,0,23.3766233766234,31.5789473684211,0,1.76991150442478,9.41176470588235,1.04166666666667,0,0,0.925925925925926,0.869565217391304,0,8.7378640776699,0,0.892857142857143,14.9532710280374,2.65486725663717,22.0338983050847,7.3394495412844,0.900900900900901,13.1578947368421,3.7037037037037,0,0.943396226415094,15.5339805825243,0,0.862068965517241,5.17241379310345,1.8018018018018,3.92156862745098,16.0919540229885,2.77777777777778,18.75,2.52100840336134,2.63157894736842,0.961538461538462,4.34782608695652,23.2142857142857,0,1.21951219512195,10.2564102564103,19.2982456140351,6.08695652173913,11.7647058823529,7.54716981132075,3.84615384615385,0,2.77777777777778,7.01754385964912,0,0,31.3205955768654,0,1.96356262345371,1.02047094818091,0.869470056398248,12.7503840885181,0.0538426939732297,1.2739831132126,3.46875060479482,2.72380044017444,22.0726857934008,7.27757251385887,15.5443718673688,1.1471554901854,3.83747508937053,6.49962283234319
Shampoo                                                     ,4.26316930025432,0,93.5064935064935,92.9824561403509,0,0.884955752212389,21.1764705882353,4.16666666666667,0,0,4.62962962962963,0,0,1.94174757281553,4.58715596330275,0.892857142857143,1.86915887850467,5.30973451327434,0,1.8348623853211,0,0.87719298245614,6.48148148148148,2.58620689655172,4.71698113207547,29.126213592233,0,0,0,0,0,27.5862068965517,1.85185185185185,0,4.20168067226891,5.26315789473684,42.3076923076923,1.73913043478261,0.892857142857143,0,36.5853658536585,64.1025641025641,3.50877192982456,0,2.94117647058824,2.83018867924528,1.28205128205128,0,2.77777777777778,18.4210526315789,0,0,92.9989619492558,0,1.39575063002412,4.12534076113209,0,0.987086604269594,3.75268368419251,0.637921688116169,35.0343909944183,5.12491277406566,0.0376338179707104,1.83877618681068,29.2763265634216,0,2.46912046656873,4.83968689867762
"Disinfectant - surface cleaner (powder, liquid detergent)",8.24035865540023,0,12.987012987013,12.280701754386,1.03092783505155,4.42477876106195,28.2352941176471,6.25,0,0,9.25925925925926,10.4347826086957,0,9.70873786407767,3.6697247706422,9.82142857142857,9.34579439252336,2.65486725663717,20.3389830508475,12.8440366972477,2.7027027027027,0.87719298245614,14.8148148148148,0,2.83018867924528,42.7184466019417,0,3.44827586206897,6.89655172413793,38.7387387387387,9.80392156862745,28.735632183908,7.40740740740741,2.5,9.2436974789916,9.64912280701754,45.1923076923077,2.60869565217391,28.5714285714286,0,51.219512195122,66.6666666666667,24.5614035087719,19.1304347826087,25.4901960784314,6.60377358490566,41.025641025641,2.75229357798165,8.33333333333333,37.719298245614,0,0,12.3029487142144,0.0415053405198807,5.03150129601109,6.29665356271927,9.7948794400875,2.01145111418184,2.07780510239946,19.668527901534,38.8052011374686,3.69640178363093,20.6441507902209,12.5190616212842,41.5092705478004,3.67621949098755,4.49031506676637,24.1173757436425
Clean toothbrushes     ,1.29073086141046,0,0,2.63157894736842,0,0,1.17647058823529,0,0,0,0,0,0,0,1.8348623853211,0,8.41121495327103,2.65486725663717,0,2.75229357798165,0,0,9.25925925925926,2.58620689655172,2.83018867924528,0,0,3.44827586206897,9.48275862068965,0.900900900900901,0,1.14942528735632,0.925925925925926,0,5.04201680672269,7.01754385964912,0.961538461538462,0.869565217391304,0.892857142857143,0,4.8780487804878,0,0,0,0,0.943396226415094,2.56410256410256,0.917431192660551,0,6.14035087719298,0,0,2.54869108091097,0,0.0291374580920451,0,0,0,2.20779053088623,0.364573044698994,2.3169845080404,2.90664874693199,0.0324162696556267,2.61944081515149,0.116642475121938,3.8211171183688,2.11257913724156,1.58340904416492
Soap (liquid and bar)                                    ,5.27356079708267,0,98.7012987012987,99.1228070175439,0,0,7.05882352941176,0,0,0,0,6.08695652173913,0,6.79611650485437,1.8348623853211,0.892857142857143,5.60747663551402,7.9646017699115,2.54237288135593,4.58715596330275,2.7027027027027,0,9.25925925925926,0,4.71698113207547,33.9805825242718,1.08695652173913,1.72413793103448,5.17241379310345,36.9369369369369,5.88235294117647,29.8850574712644,7.40740740740741,2.5,6.72268907563025,7.89473684210526,43.2692307692308,1.73913043478261,0,0,48.780487804878,56.4102564102564,1.75438596491228,7.82608695652174,9.80392156862745,1.88679245283019,11.5384615384615,2.75229357798165,2.77777777777778,20.1754385964912,0,0.0178014801188991,99.1095306060334,0,0.186914558569542,0,5.80239651181375,0.904134277815118,1.22735198010603,12.1412839416173,36.5542270157729,7.9980621201335,2.44889718953695,4.50045975481728,33.7614558509997,1.9863050572969,3.18254329694179,11.0707662061242
