"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"dependent.var248","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","na","NA","NA",150,12.7553364231164,100,150,"mantika_label","Ghat"
"dependent.var249","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","na","NA","NA",60,5.10213456924654,50,70,"mantika_label","Al Jabal Al Gharbi"
"dependent.var250","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","na","NA","NA",80,7.65320185386981,70,100,"mantika_label","Derna"
"dependent.var251","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","na","NA","NA",100,2.55106728462327,90,100,"mantika_label","Azzawya"
"dependent.var252","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","na","NA","NA",50,12.7553364231164,0,50,"mantika_label","Zwara"
"dependent.var253","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","na","NA","NA",53.6460544461785,12.7553364231164,50,100,"mantika_label","Murzuq"
"dependent.var254","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","na","NA","NA",25,1.27553364231164,25,30,"mantika_label","Misrata"
"dependent.var255","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","na","NA","NA",40,3.82660092693491,30,45,"mantika_label","Benghazi"
"dependent.var256","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","na","NA","NA",60,2.55106728462327,50,60,"mantika_label","Ubari"
"dependent.var257","6. Utilities (electricity and gas connections)","na","NA","NA",0,0,0,0,"mantika_label","Sebha"
"dependent.var258","6. Utilities (electricity and gas connections)","na","NA","NA",40,0,40,40,"mantika_label","Aljufra"
"dependent.var259","6. Utilities (electricity and gas connections)","na","NA","NA",0,0,0,0,"mantika_label","Tripoli"
"dependent.var260","6. Utilities (electricity and gas connections)","na","NA","NA",0,0,0,0,"mantika_label","Wadi Ashshati"
"dependent.var261","6. Utilities (electricity and gas connections)","na","NA","NA",15,0,15,15,"mantika_label","Aljfara"
"dependent.var262","6. Utilities (electricity and gas connections)","na","NA","NA",0,0,0,0,"mantika_label","Ejdabia"
"dependent.var263","6. Utilities (electricity and gas connections)","na","NA","NA",0,0,0,0,"mantika_label","Alkufra"
"dependent.var264","6. Utilities (electricity and gas connections)","na","NA","NA",0,2.55106728462327,0,10,"mantika_label","Sirt"
"dependent.var265","6. Utilities (electricity and gas connections)","na","NA","NA",0,5.10213456924654,0,20,"mantika_label","Ghat"
"dependent.var266","6. Utilities (electricity and gas connections)","na","NA","NA",0,0,0,0,"mantika_label","Al Jabal Al Gharbi"
"dependent.var267","6. Utilities (electricity and gas connections)","na","NA","NA",50,0,50,50,"mantika_label","Derna"
"dependent.var268","6. Utilities (electricity and gas connections)","na","NA","NA",0,0,0,0,"mantika_label","Azzawya"
"dependent.var269","6. Utilities (electricity and gas connections)","na","NA","NA",20,3.82660092693491,15,30,"mantika_label","Zwara"
"dependent.var270","6. Utilities (electricity and gas connections)","na","NA","NA",0,0,0,0,"mantika_label","Murzuq"
"dependent.var271","6. Utilities (electricity and gas connections)","na","NA","NA",0,0,0,0,"mantika_label","Misrata"
"dependent.var272","6. Utilities (electricity and gas connections)","na","NA","NA",10,1.27553364231164,10,15,"mantika_label","Benghazi"
"dependent.var273","6. Utilities (electricity and gas connections)","na","NA","NA",0,0,0,0,"mantika_label","Ubari"
"dependent.var274","7. Fuel (for cooking, for vehicles, etc.)","na","NA","NA",130,7.65320185386981,120,150,"mantika_label","Sebha"
"dependent.var275","7. Fuel (for cooking, for vehicles, etc.)","na","NA","NA",40,0,40,40,"mantika_label","Aljufra"
"dependent.var276","7. Fuel (for cooking, for vehicles, etc.)","na","NA","NA",50,4.49231347159029,50,67.6095452231621,"mantika_label","Tripoli"
"dependent.var277","7. Fuel (for cooking, for vehicles, etc.)","na","NA","NA",150,12.600563968998,140.606696871742,190,"mantika_label","Wadi Ashshati"
"dependent.var278","7. Fuel (for cooking, for vehicles, etc.)","na","NA","NA",55,3.18341098523155,52.521258241914,65,"mantika_label","Aljfara"
"dependent.var279","7. Fuel (for cooking, for vehicles, etc.)","na","NA","NA",50,5.10213456924654,40,60,"mantika_label","Ejdabia"
"dependent.var280","7. Fuel (for cooking, for vehicles, etc.)","na","NA","NA",80,5.10213456924654,80,100,"mantika_label","Alkufra"
"dependent.var281","7. Fuel (for cooking, for vehicles, etc.)","na","NA","NA",50,0,50,50,"mantika_label","Sirt"
"dependent.var282","7. Fuel (for cooking, for vehicles, etc.)","na","NA","NA",184.555388842691,12.7553364231164,150,200,"mantika_label","Ghat"
"dependent.var283","7. Fuel (for cooking, for vehicles, etc.)","na","NA","NA",100,5.10213456924654,80,100,"mantika_label","Al Jabal Al Gharbi"
"dependent.var284","7. Fuel (for cooking, for vehicles, etc.)","na","NA","NA",40,0,40,40,"mantika_label","Derna"
"dependent.var285","7. Fuel (for cooking, for vehicles, etc.)","na","NA","NA",100,0,100,100,"mantika_label","Azzawya"
"dependent.var286","7. Fuel (for cooking, for vehicles, etc.)","na","NA","NA",50,2.55106728462327,50,60,"mantika_label","Zwara"
"dependent.var287","7. Fuel (for cooking, for vehicles, etc.)","na","NA","NA",192.029315551471,18.9015566821655,125.907259302426,200,"mantika_label","Murzuq"
"dependent.var288","7. Fuel (for cooking, for vehicles, etc.)","na","NA","NA",45,3.82660092693491,35,50,"mantika_label","Misrata"
"dependent.var289","7. Fuel (for cooking, for vehicles, etc.)","na","NA","NA",60,7.65320185386981,50,80,"mantika_label","Benghazi"
"dependent.var290","7. Fuel (for cooking, for vehicles, etc.)","na","NA","NA",100,8.09101497599248,90,121.716195902639,"mantika_label","Ubari"
"dependent.var291","8. Health-related expenditures (healthcare, medicine, etc.)","na","NA","NA",70,20.4085382769862,0,80,"mantika_label","Sebha"
"dependent.var292","8. Health-related expenditures (healthcare, medicine, etc.)","na","NA","NA",60,2.55106728462327,50,60,"mantika_label","Aljufra"
"dependent.var293","8. Health-related expenditures (healthcare, medicine, etc.)","na","NA","NA",0,20.4085382769862,0,80,"mantika_label","Tripoli"
"dependent.var294","8. Health-related expenditures (healthcare, medicine, etc.)","na","NA","NA",80,12.7553364231164,50,100,"mantika_label","Wadi Ashshati"
"dependent.var295","8. Health-related expenditures (healthcare, medicine, etc.)","na","NA","NA",88.8655888972644,12.7553364231164,50,100,"mantika_label","Aljfara"
"dependent.var296","8. Health-related expenditures (healthcare, medicine, etc.)","na","NA","NA",0,12.7823048355771,0,50.1057142342867,"mantika_label","Ejdabia"
"dependent.var297","8. Health-related expenditures (healthcare, medicine, etc.)","na","NA","NA",82.4797217623307,10.2042691384931,60,100,"mantika_label","Alkufra"
"dependent.var298","8. Health-related expenditures (healthcare, medicine, etc.)","na","NA","NA",150,12.7553364231164,150,200,"mantika_label","Sirt"
"dependent.var299","8. Health-related expenditures (healthcare, medicine, etc.)","na","NA","NA",50,15.3064037077396,20,80,"mantika_label","Ghat"
"dependent.var300","8. Health-related expenditures (healthcare, medicine, etc.)","na","NA","NA",50,21.6840719192978,0,85,"mantika_label","Al Jabal Al Gharbi"
"dependent.var301","8. Health-related expenditures (healthcare, medicine, etc.)","na","NA","NA",140,2.55106728462327,130,140,"mantika_label","Derna"
"dependent.var302","8. Health-related expenditures (healthcare, medicine, etc.)","na","NA","NA",200,0,200,200,"mantika_label","Azzawya"
"dependent.var303","8. Health-related expenditures (healthcare, medicine, etc.)","na","NA","NA",100,2.55106728462327,90,100,"mantika_label","Zwara"
"dependent.var304","8. Health-related expenditures (healthcare, medicine, etc.)","na","NA","NA",100,1.60428901996058,100,106.288697399832,"mantika_label","Murzuq"
"dependent.var305","8. Health-related expenditures (healthcare, medicine, etc.)","na","NA","NA",0,12.7553364231164,0,50,"mantika_label","Misrata"
"dependent.var306","8. Health-related expenditures (healthcare, medicine, etc.)","na","NA","NA",0,12.7553364231164,0,50,"mantika_label","Benghazi"
"dependent.var307","8. Health-related expenditures (healthcare, medicine, etc.)","na","NA","NA",60,2.55106728462327,50,60,"mantika_label","Ubari"
"dependent.var308","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","na","NA","NA",0,0,0,0,"mantika_label","Sebha"
"dependent.var309","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","na","NA","NA",100,0,100,100,"mantika_label","Aljufra"
"dependent.var310","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","na","NA","NA",0,0,0,0,"mantika_label","Tripoli"
"dependent.var311","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","na","NA","NA",0,0,0,0,"mantika_label","Wadi Ashshati"
"dependent.var312","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","na","NA","NA",0,0,0,0,"mantika_label","Aljfara"
"dependent.var313","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","na","NA","NA",0,0,0,0,"mantika_label","Ejdabia"
"dependent.var314","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","na","NA","NA",50,15.3064037077396,0,60,"mantika_label","Alkufra"
"dependent.var315","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","na","NA","NA",80,17.2778977836455,32.2718852309807,100,"mantika_label","Sirt"
"dependent.var316","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","na","NA","NA",0,0,0,0,"mantika_label","Ghat"
"dependent.var317","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","na","NA","NA",0,0,0,0,"mantika_label","Al Jabal Al Gharbi"
"dependent.var318","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","na","NA","NA",90,5.10213456924654,80,100,"mantika_label","Derna"
"dependent.var319","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","na","NA","NA",93.7342022759052,31.7443993503343,0,124.435758875024,"mantika_label","Azzawya"
"dependent.var320","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","na","NA","NA",98.277008386462,20.9020204596437,18.0655853899581,100,"mantika_label","Zwara"
"dependent.var321","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","na","NA","NA",0,0,0,0,"mantika_label","Murzuq"
"dependent.var322","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","na","NA","NA",0,0,0,0,"mantika_label","Misrata"
"dependent.var323","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","na","NA","NA",0,0,0,0,"mantika_label","Benghazi"
"dependent.var324","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","na","NA","NA",0,0,0,0,"mantika_label","Ubari"
"dependent.var325","10. Transportation ","na","NA","NA",0,0,0,0,"mantika_label","Sebha"
"dependent.var326","10. Transportation ","na","NA","NA",0,0,0,0,"mantika_label","Aljufra"
"dependent.var327","10. Transportation ","na","NA","NA",0,0,0,0,"mantika_label","Tripoli"
"dependent.var328","10. Transportation ","na","NA","NA",0,0,0,0,"mantika_label","Wadi Ashshati"
"dependent.var329","10. Transportation ","na","NA","NA",0,0,0,0,"mantika_label","Aljfara"
"dependent.var330","10. Transportation ","na","NA","NA",0,0,0,0,"mantika_label","Ejdabia"
"dependent.var331","10. Transportation ","na","NA","NA",0,0,0,0,"mantika_label","Alkufra"
"dependent.var332","10. Transportation ","na","NA","NA",0,0,0,0,"mantika_label","Sirt"
"dependent.var333","10. Transportation ","na","NA","NA",0,0,0,0,"mantika_label","Ghat"
"dependent.var334","10. Transportation ","na","NA","NA",0,0,0,0,"mantika_label","Al Jabal Al Gharbi"
"dependent.var335","10. Transportation ","na","NA","NA",0,10.2042691384931,0,40,"mantika_label","Derna"
"dependent.var336","10. Transportation ","na","NA","NA",0,5.10213456924654,0,20,"mantika_label","Azzawya"
"dependent.var337","10. Transportation ","na","NA","NA",0,0,0,0,"mantika_label","Zwara"
"dependent.var338","10. Transportation ","na","NA","NA",0,0,0,0,"mantika_label","Murzuq"
"dependent.var339","10. Transportation ","na","NA","NA",0,0,0,0,"mantika_label","Misrata"
"dependent.var340","10. Transportation ","na","NA","NA",0,0,0,0,"mantika_label","Benghazi"
"dependent.var341","10. Transportation ","na","NA","NA",0,0,0,0,"mantika_label","Ubari"
"dependent.var342","11. Mobile phone credit","na","NA","NA",50,2.55106728462327,50,60,"mantika_label","Sebha"
"dependent.var343","11. Mobile phone credit","na","NA","NA",35,0,35,35,"mantika_label","Aljufra"
"dependent.var344","11. Mobile phone credit","na","NA","NA",50,5.10213456924654,30,50,"mantika_label","Tripoli"
"dependent.var345","11. Mobile phone credit","na","NA","NA",100,6.37766821155818,90,115,"mantika_label","Wadi Ashshati"
"dependent.var346","11. Mobile phone credit","na","NA","NA",35,1.27553364231164,30,35,"mantika_label","Aljfara"
"dependent.var347","11. Mobile phone credit","na","NA","NA",40,2.55106728462327,30,40,"mantika_label","Ejdabia"
"dependent.var348","11. Mobile phone credit","na","NA","NA",60,5.10213456924654,50,70,"mantika_label","Alkufra"
"dependent.var349","11. Mobile phone credit","na","NA","NA",30,2.55106728462327,20,30,"mantika_label","Sirt"
"dependent.var350","11. Mobile phone credit","na","NA","NA",60,2.55106728462327,50,60,"mantika_label","Ghat"
"dependent.var351","11. Mobile phone credit","na","NA","NA",50,1.27553364231164,45,50,"mantika_label","Al Jabal Al Gharbi"
"dependent.var352","11. Mobile phone credit","na","NA","NA",40,0,40,40,"mantika_label","Derna"
"dependent.var353","11. Mobile phone credit","na","NA","NA",50,0,50,50,"mantika_label","Azzawya"
"dependent.var354","11. Mobile phone credit","na","NA","NA",50,3.82660092693491,35,50,"mantika_label","Zwara"
"dependent.var355","11. Mobile phone credit","na","NA","NA",50,0,50,50,"mantika_label","Murzuq"
"dependent.var356","11. Mobile phone credit","na","NA","NA",75,3.82660092693491,75,90,"mantika_label","Misrata"
"dependent.var357","11. Mobile phone credit","na","NA","NA",80,10.2042691384931,60,100,"mantika_label","Benghazi"
"dependent.var358","11. Mobile phone credit","na","NA","NA",50,1.27553364231164,45,50,"mantika_label","Ubari"
"dependent.var359","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","na","NA","NA",0,0,0,0,"mantika_label","Sebha"
"dependent.var360","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","na","NA","NA",0,0,0,0,"mantika_label","Aljufra"
"dependent.var361","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","na","NA","NA",0,0,0,0,"mantika_label","Tripoli"
"dependent.var362","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","na","NA","NA",0,0,0,0,"mantika_label","Wadi Ashshati"
"dependent.var363","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","na","NA","NA",0,0,0,0,"mantika_label","Aljfara"
"dependent.var364","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","na","NA","NA",0,0,0,0,"mantika_label","Ejdabia"
"dependent.var365","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","na","NA","NA",0,0,0,0,"mantika_label","Alkufra"
"dependent.var366","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","na","NA","NA",0,0,0,0,"mantika_label","Sirt"
"dependent.var367","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","na","NA","NA",0,0,0,0,"mantika_label","Ghat"
