"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value","test.name"
"708.40","What were the main challenges that made your household abandon crop production?","Displacement_status","Other (specify)","idp",0,NA,0,0,"mantika_label","Al Jabal Al Gharbi",NA,"less than two unique values in the independent variable"
"708.41","What were the main challenges that made your household abandon crop production?","Displacement_status","Other (specify)","non_displaced",0,NA,0,0,"mantika_label","Al Jabal Al Gharbi",NA,"less than two unique values in the independent variable"
"708.42","What were the main challenges that made your household abandon crop production?","Displacement_status","Other (specify)","returnee",0,NA,0,0,"mantika_label","Al Jabal Al Gharbi",NA,"less than two unique values in the independent variable"
"709.1","What were the main challenges that made your household abandon crop production?","Displacement_status","1. Unable to access or afford land","idp",1,NA,1,1,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.2","What were the main challenges that made your household abandon crop production?","Displacement_status","1. Unable to access or afford land","non_displaced",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.3","What were the main challenges that made your household abandon crop production?","Displacement_status","1. Unable to access or afford land","returnee",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.4","What were the main challenges that made your household abandon crop production?","Displacement_status","2. Had to leave our land due to displacement","idp",1,NA,1,1,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.5","What were the main challenges that made your household abandon crop production?","Displacement_status","2. Had to leave our land due to displacement","non_displaced",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.6","What were the main challenges that made your household abandon crop production?","Displacement_status","2. Had to leave our land due to displacement","returnee",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.7","What were the main challenges that made your household abandon crop production?","Displacement_status","3. Crops stolen/seized/destroyed","idp",1,NA,1,1,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.8","What were the main challenges that made your household abandon crop production?","Displacement_status","3. Crops stolen/seized/destroyed","non_displaced",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.9","What were the main challenges that made your household abandon crop production?","Displacement_status","3. Crops stolen/seized/destroyed","returnee",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.10","What were the main challenges that made your household abandon crop production?","Displacement_status","4. Unable to access or afford seeds","idp",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.11","What were the main challenges that made your household abandon crop production?","Displacement_status","4. Unable to access or afford seeds","non_displaced",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.12","What were the main challenges that made your household abandon crop production?","Displacement_status","4. Unable to access or afford seeds","returnee",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.13","What were the main challenges that made your household abandon crop production?","Displacement_status","5. Unable to access or afford fertilizers and pesticides","idp",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.14","What were the main challenges that made your household abandon crop production?","Displacement_status","5. Unable to access or afford fertilizers and pesticides","non_displaced",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.15","What were the main challenges that made your household abandon crop production?","Displacement_status","5. Unable to access or afford fertilizers and pesticides","returnee",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.16","What were the main challenges that made your household abandon crop production?","Displacement_status","6. Unable to access or afford clean water resources","idp",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.17","What were the main challenges that made your household abandon crop production?","Displacement_status","6. Unable to access or afford clean water resources","non_displaced",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.18","What were the main challenges that made your household abandon crop production?","Displacement_status","6. Unable to access or afford clean water resources","returnee",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.19","What were the main challenges that made your household abandon crop production?","Displacement_status","7. Unable to access or afford fuel/tools/machinery","idp",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.20","What were the main challenges that made your household abandon crop production?","Displacement_status","7. Unable to access or afford fuel/tools/machinery","non_displaced",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.21","What were the main challenges that made your household abandon crop production?","Displacement_status","7. Unable to access or afford fuel/tools/machinery","returnee",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.22","What were the main challenges that made your household abandon crop production?","Displacement_status","8. Pests (rats, insects, birds, etc.) and diseases","idp",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.23","What were the main challenges that made your household abandon crop production?","Displacement_status","8. Pests (rats, insects, birds, etc.) and diseases","non_displaced",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.24","What were the main challenges that made your household abandon crop production?","Displacement_status","8. Pests (rats, insects, birds, etc.) and diseases","returnee",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.25","What were the main challenges that made your household abandon crop production?","Displacement_status","9. Unable to access or afford labor","idp",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.26","What were the main challenges that made your household abandon crop production?","Displacement_status","9. Unable to access or afford labor","non_displaced",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.27","What were the main challenges that made your household abandon crop production?","Displacement_status","9. Unable to access or afford labor","returnee",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.28","What were the main challenges that made your household abandon crop production?","Displacement_status","10. Unable to access markets, storage and processing facilities","idp",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.29","What were the main challenges that made your household abandon crop production?","Displacement_status","10. Unable to access markets, storage and processing facilities","non_displaced",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.30","What were the main challenges that made your household abandon crop production?","Displacement_status","10. Unable to access markets, storage and processing facilities","returnee",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.31","What were the main challenges that made your household abandon crop production?","Displacement_status","11. Not economically viable (i.e., production costs too high compared to benefits)","idp",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.32","What were the main challenges that made your household abandon crop production?","Displacement_status","11. Not economically viable (i.e., production costs too high compared to benefits)","non_displaced",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.33","What were the main challenges that made your household abandon crop production?","Displacement_status","11. Not economically viable (i.e., production costs too high compared to benefits)","returnee",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.34","What were the main challenges that made your household abandon crop production?","Displacement_status","12. Insecurity","idp",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.35","What were the main challenges that made your household abandon crop production?","Displacement_status","12. Insecurity","non_displaced",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.36","What were the main challenges that made your household abandon crop production?","Displacement_status","12. Insecurity","returnee",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.37","What were the main challenges that made your household abandon crop production?","Displacement_status","13. Power cuts","idp",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.38","What were the main challenges that made your household abandon crop production?","Displacement_status","13. Power cuts","non_displaced",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.39","What were the main challenges that made your household abandon crop production?","Displacement_status","13. Power cuts","returnee",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.40","What were the main challenges that made your household abandon crop production?","Displacement_status","Other (specify)","idp",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.41","What were the main challenges that made your household abandon crop production?","Displacement_status","Other (specify)","non_displaced",0,NA,0,0,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"709.42","What were the main challenges that made your household abandon crop production?","Displacement_status","Other (specify)","returnee",1,NA,1,1,"mantika_label","Derna",NA,"less than 3 records have valid values in the dependent variable and in the independent variable"
"710.1","What were the main challenges that made your household abandon crop production?","Displacement_status","1. Unable to access or afford land","idp",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.2","What were the main challenges that made your household abandon crop production?","Displacement_status","1. Unable to access or afford land","non_displaced",0.5,NA,0,1,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.3","What were the main challenges that made your household abandon crop production?","Displacement_status","1. Unable to access or afford land","returnee",0.5,NA,0,1,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.4","What were the main challenges that made your household abandon crop production?","Displacement_status","2. Had to leave our land due to displacement","idp",1,NA,1,1,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.5","What were the main challenges that made your household abandon crop production?","Displacement_status","2. Had to leave our land due to displacement","non_displaced",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.6","What were the main challenges that made your household abandon crop production?","Displacement_status","2. Had to leave our land due to displacement","returnee",0.5,NA,0,1,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.7","What were the main challenges that made your household abandon crop production?","Displacement_status","3. Crops stolen/seized/destroyed","idp",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.8","What were the main challenges that made your household abandon crop production?","Displacement_status","3. Crops stolen/seized/destroyed","non_displaced",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.9","What were the main challenges that made your household abandon crop production?","Displacement_status","3. Crops stolen/seized/destroyed","returnee",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.10","What were the main challenges that made your household abandon crop production?","Displacement_status","4. Unable to access or afford seeds","idp",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.11","What were the main challenges that made your household abandon crop production?","Displacement_status","4. Unable to access or afford seeds","non_displaced",0.5,NA,0,1,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.12","What were the main challenges that made your household abandon crop production?","Displacement_status","4. Unable to access or afford seeds","returnee",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.13","What were the main challenges that made your household abandon crop production?","Displacement_status","5. Unable to access or afford fertilizers and pesticides","idp",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.14","What were the main challenges that made your household abandon crop production?","Displacement_status","5. Unable to access or afford fertilizers and pesticides","non_displaced",0.5,NA,0,1,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.15","What were the main challenges that made your household abandon crop production?","Displacement_status","5. Unable to access or afford fertilizers and pesticides","returnee",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.16","What were the main challenges that made your household abandon crop production?","Displacement_status","6. Unable to access or afford clean water resources","idp",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.17","What were the main challenges that made your household abandon crop production?","Displacement_status","6. Unable to access or afford clean water resources","non_displaced",0.5,NA,0,1,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.18","What were the main challenges that made your household abandon crop production?","Displacement_status","6. Unable to access or afford clean water resources","returnee",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.19","What were the main challenges that made your household abandon crop production?","Displacement_status","7. Unable to access or afford fuel/tools/machinery","idp",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.20","What were the main challenges that made your household abandon crop production?","Displacement_status","7. Unable to access or afford fuel/tools/machinery","non_displaced",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.21","What were the main challenges that made your household abandon crop production?","Displacement_status","7. Unable to access or afford fuel/tools/machinery","returnee",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.22","What were the main challenges that made your household abandon crop production?","Displacement_status","8. Pests (rats, insects, birds, etc.) and diseases","idp",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.23","What were the main challenges that made your household abandon crop production?","Displacement_status","8. Pests (rats, insects, birds, etc.) and diseases","non_displaced",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.24","What were the main challenges that made your household abandon crop production?","Displacement_status","8. Pests (rats, insects, birds, etc.) and diseases","returnee",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.25","What were the main challenges that made your household abandon crop production?","Displacement_status","9. Unable to access or afford labor","idp",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.26","What were the main challenges that made your household abandon crop production?","Displacement_status","9. Unable to access or afford labor","non_displaced",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.27","What were the main challenges that made your household abandon crop production?","Displacement_status","9. Unable to access or afford labor","returnee",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.28","What were the main challenges that made your household abandon crop production?","Displacement_status","10. Unable to access markets, storage and processing facilities","idp",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.29","What were the main challenges that made your household abandon crop production?","Displacement_status","10. Unable to access markets, storage and processing facilities","non_displaced",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.30","What were the main challenges that made your household abandon crop production?","Displacement_status","10. Unable to access markets, storage and processing facilities","returnee",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.31","What were the main challenges that made your household abandon crop production?","Displacement_status","11. Not economically viable (i.e., production costs too high compared to benefits)","idp",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.32","What were the main challenges that made your household abandon crop production?","Displacement_status","11. Not economically viable (i.e., production costs too high compared to benefits)","non_displaced",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.33","What were the main challenges that made your household abandon crop production?","Displacement_status","11. Not economically viable (i.e., production costs too high compared to benefits)","returnee",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.34","What were the main challenges that made your household abandon crop production?","Displacement_status","12. Insecurity","idp",0.333333333333333,NA,0,0.870220651415626,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.35","What were the main challenges that made your household abandon crop production?","Displacement_status","12. Insecurity","non_displaced",0.5,NA,0,1,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.36","What were the main challenges that made your household abandon crop production?","Displacement_status","12. Insecurity","returnee",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.37","What were the main challenges that made your household abandon crop production?","Displacement_status","13. Power cuts","idp",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.38","What were the main challenges that made your household abandon crop production?","Displacement_status","13. Power cuts","non_displaced",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.39","What were the main challenges that made your household abandon crop production?","Displacement_status","13. Power cuts","returnee",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.40","What were the main challenges that made your household abandon crop production?","Displacement_status","Other (specify)","idp",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.41","What were the main challenges that made your household abandon crop production?","Displacement_status","Other (specify)","non_displaced",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"710.42","What were the main challenges that made your household abandon crop production?","Displacement_status","Other (specify)","returnee",0,NA,0,0,"mantika_label","Zwara",NA,"less than two unique values in the dependent variable"
"711.1","What were the main challenges that made your household abandon crop production?","Displacement_status","1. Unable to access or afford land","idp",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.2","What were the main challenges that made your household abandon crop production?","Displacement_status","1. Unable to access or afford land","non_displaced",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.3","What were the main challenges that made your household abandon crop production?","Displacement_status","1. Unable to access or afford land","returnee",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.4","What were the main challenges that made your household abandon crop production?","Displacement_status","2. Had to leave our land due to displacement","idp",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.5","What were the main challenges that made your household abandon crop production?","Displacement_status","2. Had to leave our land due to displacement","non_displaced",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.6","What were the main challenges that made your household abandon crop production?","Displacement_status","2. Had to leave our land due to displacement","returnee",1,NA,1,1,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.7","What were the main challenges that made your household abandon crop production?","Displacement_status","3. Crops stolen/seized/destroyed","idp",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.8","What were the main challenges that made your household abandon crop production?","Displacement_status","3. Crops stolen/seized/destroyed","non_displaced",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.9","What were the main challenges that made your household abandon crop production?","Displacement_status","3. Crops stolen/seized/destroyed","returnee",1,NA,1,1,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.10","What were the main challenges that made your household abandon crop production?","Displacement_status","4. Unable to access or afford seeds","idp",0.666666666666667,NA,0.128223150195584,1,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.11","What were the main challenges that made your household abandon crop production?","Displacement_status","4. Unable to access or afford seeds","non_displaced",0.5,NA,0.00738168746490508,0.992618312535095,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.12","What were the main challenges that made your household abandon crop production?","Displacement_status","4. Unable to access or afford seeds","returnee",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.13","What were the main challenges that made your household abandon crop production?","Displacement_status","5. Unable to access or afford fertilizers and pesticides","idp",1,NA,1,1,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.14","What were the main challenges that made your household abandon crop production?","Displacement_status","5. Unable to access or afford fertilizers and pesticides","non_displaced",0.25,NA,0,0.676619973024814,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.15","What were the main challenges that made your household abandon crop production?","Displacement_status","5. Unable to access or afford fertilizers and pesticides","returnee",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.16","What were the main challenges that made your household abandon crop production?","Displacement_status","6. Unable to access or afford clean water resources","idp",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.17","What were the main challenges that made your household abandon crop production?","Displacement_status","6. Unable to access or afford clean water resources","non_displaced",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.18","What were the main challenges that made your household abandon crop production?","Displacement_status","6. Unable to access or afford clean water resources","returnee",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.19","What were the main challenges that made your household abandon crop production?","Displacement_status","7. Unable to access or afford fuel/tools/machinery","idp",0.666666666666667,NA,0.128223150195584,1,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.20","What were the main challenges that made your household abandon crop production?","Displacement_status","7. Unable to access or afford fuel/tools/machinery","non_displaced",0.25,NA,0,0.676619973024814,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.21","What were the main challenges that made your household abandon crop production?","Displacement_status","7. Unable to access or afford fuel/tools/machinery","returnee",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.22","What were the main challenges that made your household abandon crop production?","Displacement_status","8. Pests (rats, insects, birds, etc.) and diseases","idp",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.23","What were the main challenges that made your household abandon crop production?","Displacement_status","8. Pests (rats, insects, birds, etc.) and diseases","non_displaced",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.24","What were the main challenges that made your household abandon crop production?","Displacement_status","8. Pests (rats, insects, birds, etc.) and diseases","returnee",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.25","What were the main challenges that made your household abandon crop production?","Displacement_status","9. Unable to access or afford labor","idp",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.26","What were the main challenges that made your household abandon crop production?","Displacement_status","9. Unable to access or afford labor","non_displaced",0.25,NA,0,0.676619973024814,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.27","What were the main challenges that made your household abandon crop production?","Displacement_status","9. Unable to access or afford labor","returnee",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.28","What were the main challenges that made your household abandon crop production?","Displacement_status","10. Unable to access markets, storage and processing facilities","idp",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.29","What were the main challenges that made your household abandon crop production?","Displacement_status","10. Unable to access markets, storage and processing facilities","non_displaced",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.30","What were the main challenges that made your household abandon crop production?","Displacement_status","10. Unable to access markets, storage and processing facilities","returnee",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.31","What were the main challenges that made your household abandon crop production?","Displacement_status","11. Not economically viable (i.e., production costs too high compared to benefits)","idp",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.32","What were the main challenges that made your household abandon crop production?","Displacement_status","11. Not economically viable (i.e., production costs too high compared to benefits)","non_displaced",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.33","What were the main challenges that made your household abandon crop production?","Displacement_status","11. Not economically viable (i.e., production costs too high compared to benefits)","returnee",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.34","What were the main challenges that made your household abandon crop production?","Displacement_status","12. Insecurity","idp",0.333333333333333,NA,0,0.871776849804416,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.35","What were the main challenges that made your household abandon crop production?","Displacement_status","12. Insecurity","non_displaced",0.25,NA,0,0.676619973024814,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.36","What were the main challenges that made your household abandon crop production?","Displacement_status","12. Insecurity","returnee",1,NA,1,1,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.37","What were the main challenges that made your household abandon crop production?","Displacement_status","13. Power cuts","idp",0.666666666666667,NA,0.128223150195584,1,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.38","What were the main challenges that made your household abandon crop production?","Displacement_status","13. Power cuts","non_displaced",0.5,NA,0.00738168746490508,0.992618312535095,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.39","What were the main challenges that made your household abandon crop production?","Displacement_status","13. Power cuts","returnee",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.40","What were the main challenges that made your household abandon crop production?","Displacement_status","Other (specify)","idp",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.41","What were the main challenges that made your household abandon crop production?","Displacement_status","Other (specify)","non_displaced",0.25,NA,0,0.676619973024814,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"711.42","What were the main challenges that made your household abandon crop production?","Displacement_status","Other (specify)","returnee",0,NA,0,0,"mantika_label","Murzuq",NA,"less than two unique values in the dependent variable"
"712.1","What were the main challenges that made your household abandon crop production?","Displacement_status","1. Unable to access or afford land","idp",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.2","What were the main challenges that made your household abandon crop production?","Displacement_status","1. Unable to access or afford land","non_displaced",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.3","What were the main challenges that made your household abandon crop production?","Displacement_status","1. Unable to access or afford land","returnee",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.4","What were the main challenges that made your household abandon crop production?","Displacement_status","2. Had to leave our land due to displacement","idp",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.5","What were the main challenges that made your household abandon crop production?","Displacement_status","2. Had to leave our land due to displacement","non_displaced",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.6","What were the main challenges that made your household abandon crop production?","Displacement_status","2. Had to leave our land due to displacement","returnee",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.7","What were the main challenges that made your household abandon crop production?","Displacement_status","3. Crops stolen/seized/destroyed","idp",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.8","What were the main challenges that made your household abandon crop production?","Displacement_status","3. Crops stolen/seized/destroyed","non_displaced",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.9","What were the main challenges that made your household abandon crop production?","Displacement_status","3. Crops stolen/seized/destroyed","returnee",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.10","What were the main challenges that made your household abandon crop production?","Displacement_status","4. Unable to access or afford seeds","idp",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.11","What were the main challenges that made your household abandon crop production?","Displacement_status","4. Unable to access or afford seeds","non_displaced",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.12","What were the main challenges that made your household abandon crop production?","Displacement_status","4. Unable to access or afford seeds","returnee",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.13","What were the main challenges that made your household abandon crop production?","Displacement_status","5. Unable to access or afford fertilizers and pesticides","idp",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.14","What were the main challenges that made your household abandon crop production?","Displacement_status","5. Unable to access or afford fertilizers and pesticides","non_displaced",0.5,NA,0.00670936391545124,0.993290636084549,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.15","What were the main challenges that made your household abandon crop production?","Displacement_status","5. Unable to access or afford fertilizers and pesticides","returnee",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.16","What were the main challenges that made your household abandon crop production?","Displacement_status","6. Unable to access or afford clean water resources","idp",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
"712.17","What were the main challenges that made your household abandon crop production?","Displacement_status","6. Unable to access or afford clean water resources","non_displaced",0,NA,0,0,"mantika_label","Misrata",NA,"less than two unique values in the dependent variable"
